date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:47	51624/51624	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:46%20GMT	https://mp.velocitydeveloper.com/iklan/epad-tablet-kids-8gb-biru/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/epad-tablet-kids-8gb-biru/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:47	26086/26086	---M--	200	added ('OK')	image/jpeg	etag:%2265e6-65f3fe66-d2e2128f82d0ef63;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/09/Ruko-Minimalis-2-Lantai2-295x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/09/Ruko-Minimalis-2-Lantai2-295x300.jpg	(from https://mp.velocitydeveloper.com/kategori/property/)
16:03:48	44275/44275	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:46%20GMT	https://mp.velocitydeveloper.com/lokasi/jakarta-barat/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/jakarta-barat/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:48	55426/55426	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:46%20GMT	https://mp.velocitydeveloper.com/iklan/mi-pad-16gb-putih/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/mi-pad-16gb-putih/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:48	47679/47679	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:47%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-sukoharjo/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-sukoharjo/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:48	644/644	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:03:47%20GMT	https://mp.velocitydeveloper.com/wp-json/wp/v2/categories/124	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/wp/v2/categories/124.json	(from https://mp.velocitydeveloper.com/category/artikel/)
16:03:51	44294/44294	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:47%20GMT	https://mp.velocitydeveloper.com/lokasi/kepulauan-seribu/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kepulauan-seribu/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:52	52276/52276	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:47%20GMT	https://mp.velocitydeveloper.com/iklan/xiaomi-mi3-16gb-abu-abu/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/xiaomi-mi3-16gb-abu-abu/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:52	52880/52880	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:48%20GMT	https://mp.velocitydeveloper.com/lokasi/jakarta-selatan/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/jakarta-selatan/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:52	52340/52340	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:48%20GMT	https://mp.velocitydeveloper.com/iklan/xiaomi-redmi-note-4g-lte-dual-sim-8-gb/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/xiaomi-redmi-note-4g-lte-dual-sim-8-gb/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:52	52995/52995	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:51%20GMT	https://mp.velocitydeveloper.com/iklan/dell-alienware-m14x-r3-ram-8gb-intel-core-i7-4700mq/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/dell-alienware-m14x-r3-ram-8gb-intel-core-i7-4700mq/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:52	47545/47545	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:51%20GMT	https://mp.velocitydeveloper.com/lokasi/jakarta-utara/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/jakarta-utara/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:53	51587/51587	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:51%20GMT	https://mp.velocitydeveloper.com/iklan/lenovo-ideapad-mini-e10-30-2gb/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/lenovo-ideapad-mini-e10-30-2gb/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:53	153300/153300	---M--	200	added ('OK')	image/jpeg	etag:%22256d4-65f3fe66-9d68ebeffd7dd808;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/09/rumah-2-lantai-1.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/09/rumah-2-lantai-1.jpg	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:53	2293/2293	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:03:52%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fperumahan-kantor%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed81a6.json	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:53	53907/53907	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:52%20GMT	https://mp.velocitydeveloper.com/iklan/apple-macbook-air-1-6ghz-dual-core-i5/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/apple-macbook-air-1-6ghz-dual-core-i5/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:53	65015/65015	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:52%20GMT	https://mp.velocitydeveloper.com/kategori/parfume/page/2/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/parfume/page/2/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:53	2489/2489	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:03:52%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fperumahan-kantor%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed1985	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:54	77273/77273	---M--	200	added ('OK')	image/jpeg	etag:%2212dd9-65f3fe66-2b743af97da99ae1;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/09/1091883d1395117489-perumahan-mustika-permai-tahap-ii-berstandar-subsidi-pemerintah-sampel-mustika-600x450.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/09/1091883d1395117489-perumahan-mustika-permai-tahap-ii-berstandar-subsidi-pemerintah-sampel-mustika-600x450.jpg	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:54	65582/65582	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:52%20GMT	https://mp.velocitydeveloper.com/kategori/parfume/page/3/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/parfume/page/3/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:54	43742/43742	---M--	200	added ('OK')	image/jpeg	etag:%22aade-65f3fe66-171db4d25dd4b81e;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/09/ruko-minimalis-2-lantai-modern-4.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/09/ruko-minimalis-2-lantai-modern-4.jpg	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:54	28521/28521	---M--	200	added ('OK')	image/jpeg	etag:%226f69-65f3fe66-202eceb1b1eda7ac;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2017/02/cpoin-profil.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2017/02/cpoin-profil.jpg	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:54	51945/51945	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:53%20GMT	https://mp.velocitydeveloper.com/kategori/parfume/page/4/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/parfume/page/4/index.html	(from https://mp.velocitydeveloper.com/kategori/parfume/)
16:03:54	123030/123030	---M--	200	added ('OK')	image/png	etag:%221e096-65f3fe66-3d417e91fd6eb621;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2024/03/banner-single.png	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2024/03/banner-single.png	(from https://mp.velocitydeveloper.com/iklan/perumahan-kantor/)
16:03:55	9452/9452	---M--	200	added ('OK')	image/jpeg	etag:%2224ec-65f3fe66-b079dbdfe1e6057f;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/gmc-dvd-portable-tv-9-radio-game-divx-808t-0326-679842-3-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/gmc-dvd-portable-tv-9-radio-game-divx-808t-0326-679842-3-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/dvd-player/)
16:03:55	49939/49939	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:53%20GMT	https://mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-regular-basic-hitam/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-regular-basic-hitam/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:55	10696/10696	---M--	200	added ('OK')	image/jpeg	etag:%2229c8-65f3fe66-d0d2a4334c284c19;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/philips-mcd1065-micro-system-cube-dvd-player-hitam-3158-9357911-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/philips-mcd1065-micro-system-cube-dvd-player-hitam-3158-9357911-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/dvd-player/)
16:03:55	7494/7494	---M--	200	added ('OK')	image/jpeg	etag:%221d46-65f3fe66-4f38c2548473ac33;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru-1210-222305-2-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru-1210-222305-2-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/dvd-player/)
16:03:55	13040/13040	---MCZ	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/kategori/fashion/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/fashion/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:55	6226/6226	---M--	200	added ('OK')	image/jpeg	etag:%221852-65f3fe66-bda8d16d4c9c895;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/mizuka-705-dvd-player-hitam-6408-56429-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/mizuka-705-dvd-player-hitam-6408-56429-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/dvd-player/)
16:03:56	7568/7568	---M--	200	added ('OK')	image/jpeg	etag:%221d90-65f3fe66-c2ea7209c0c6f37f;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/71fNJgZeMWL._SL1500_-300x200.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/71fNJgZeMWL._SL1500_-300x200.jpg	(from https://mp.velocitydeveloper.com/kategori/dvd-player/)
16:03:56	45106/45106	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:55%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-karanganyar/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-karanganyar/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:56	21048/21048	---M--	200	added ('OK')	image/jpeg	etag:%225238-65f3fe66-29ddbcec138ca426;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/apple-macbook-pro-retina-mf839-8gb-ram-intel-core-i5-13-8859-7880721-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/apple-macbook-pro-retina-mf839-8gb-ram-intel-core-i5-13-8859-7880721-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/laptop/)
16:03:57	50050/50050	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:55%20GMT	https://mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-zaskia-instan-hitam/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-zaskia-instan-hitam/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:57	11094/11094	---M--	200	added ('OK')	image/jpeg	etag:%222b56-65f3fe66-5e8e3b0b167b10e8;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps2-hdd-na-80gb-matrix-hitam-9263-195568-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps2-hdd-na-80gb-matrix-hitam-9263-195568-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:57	46375/46375	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:56%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-banjarnegara/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-banjarnegara/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:57	49948/49948	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:55%20GMT	https://mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-brukat-korea-dusty-pink/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-brukat-korea-dusty-pink/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:57	12279/12279	---M--	200	added ('OK')	image/jpeg	etag:%222ff7-65f3fe66-805bbde141c22;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps3-fat-500gb-costume-multiman-cfw-paket-lengkap-6417-922809-1-product-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps3-fat-500gb-costume-multiman-cfw-paket-lengkap-6417-922809-1-product-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:57	8617/8617	---M--	200	added ('OK')	image/jpeg	etag:%2221a9-65f3fe66-ae244e94c95d79fd;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps-4-500-gb-hitam-7737-133905-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps-4-500-gb-hitam-7737-133905-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:57	49978/49978	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:56%20GMT	https://mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-regular-basic-dusty-pink/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/cotton-bee-pashmina-regular-basic-dusty-pink/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:03:57	10477/10477	---M--	200	added ('OK')	image/jpeg	etag:%2228ed-65f3fe66-652df149adfa37d8;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode-9649-095897-4-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode-9649-095897-4-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:58	38021/38021	---M--	200	added ('OK')	image/jpeg	etag:%229485-65f3fe66-8f6eb8eec2c2e6dd;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games-4932-760559-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games-4932-760559-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:58	15004/15004	---M--	200	added ('OK')	image/jpeg	etag:%223a9c-65f3fe66-dc27ed5f042caf75;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game-0622-661028-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game-0622-661028-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:03:58	8060/8060	---M--	200	added ('OK')	image/jpeg	etag:%221f7c-65f3fe66-5e589af5c3db341d;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-hitam-4569-204143-1-zoom-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-hitam-4569-204143-1-zoom-300x300.jpg	(from https://mp.velocitydeveloper.com/kategori/playstasion/)
16:04:01	48903/48903	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:57%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-wonogiri/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-wonogiri/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:01	49977/49977	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:57%20GMT	https://mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-shireen-instan/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-shireen-instan/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:02	48825/48825	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:58%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-purworejo/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-purworejo/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:02	51641/51641	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:03:58%20GMT	https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:04	51606/51606	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:00%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-blora/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-blora/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:04	50985/50985	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:00%20GMT	https://mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:04	44623/44623	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:01%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-kudus/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-kudus/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:04	51375/51375	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:01%20GMT	https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:05	23008/23008	---M--	200	added ('OK')	image/jpeg	etag:%2259e0-65f3fe66-9b38a08324d4e845;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-jam-tangan-unisex-cokelat-strap-leather-3582-986949-1-zoom-200x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-jam-tangan-unisex-cokelat-strap-leather-3582-986949-1-zoom-200x300.jpg	(from https://mp.velocitydeveloper.com/kategori/jam-tangan/)
16:04:05	44558/44558	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:03%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-tegal/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-tegal/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:05	60761/60761	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:03%20GMT	https://mp.velocitydeveloper.com/kategori/fashion/page/2/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/fashion/page/2/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:05	18870/18870	---M--	200	added ('OK')	image/jpeg	etag:%2249b6-65f3fe66-e0a92e47f39a2949;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-curren-mens-black-strap-black-dial-hours-clock-sport-steel-wrist-watch-9890-2181821-1-zoom-200x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-curren-mens-black-strap-black-dial-hours-clock-sport-steel-wrist-watch-9890-2181821-1-zoom-200x300.jpg	(from https://mp.velocitydeveloper.com/kategori/jam-tangan/)
16:04:05	17554/17554	---M--	200	added ('OK')	image/jpeg	etag:%224492-65f3fe66-9c9dbbef7f888798;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/alexandre-christie-jam-tangan-pria-hitam-strap-karet-6319-6494-6509231-1-zoom-200x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/alexandre-christie-jam-tangan-pria-hitam-strap-karet-6319-6494-6509231-1-zoom-200x300.jpg	(from https://mp.velocitydeveloper.com/kategori/jam-tangan/)
16:04:08	15367/15367	---MCZ	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/kategori/industri/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/industri/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:08	50519/50519	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:04%20GMT	https://mp.velocitydeveloper.com/kategori/fashion/page/3/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/kategori/fashion/page/3/index.html	(from https://mp.velocitydeveloper.com/kategori/fashion/)
16:04:08	51397/51397	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:04%20GMT	https://mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:08	44214/44214	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:04%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-purbalingga/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-purbalingga/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:11	53417/53417	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:07%20GMT	https://mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:11	50171/50171	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:07%20GMT	https://mp.velocitydeveloper.com/lokasi/kabupaten-rembang/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-rembang/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:11	51780/51780	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:07%20GMT	https://mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:11	51837/51837	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:07%20GMT	https://mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
16:04:14	51284/51284	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:04:10%20GMT	https://mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/index.html	(from https://mp.velocitydeveloper.com/kategori/industri/)
